,method1,method2,metric,value,dataName
98,infomap,multilevel,rand,0.9323109465891064,Dolphins
99,infomap,multilevel,adjusted_rand,0.8510676912119223,Dolphins
101,infomap,multilevel,nmi,0.8937885682597622,Dolphins
105,infomap,multilevel,vi,0.8242784823821654,Dolphins
106,infomap,multilevel,nmi,0.8490150748380615,Dolphins
109,infomap,multilevel,adjusted_rand,0.8521387878039132,Dolphins
111,infomap,multilevel,nmi,0.8316101742358809,Dolphins
114,infomap,multilevel,adjusted_rand,0.6293230363181391,Dolphins
116,infomap,multilevel,nmi,0.7799761267238543,Dolphins
118,infomap,multilevel,rand,0.8714965626652564,Dolphins
120,infomap,multilevel,vi,0.16882040073018345,Dolphins
121,infomap,multilevel,nmi,0.7291329096068688,Dolphins
123,infomap,multilevel,rand,0.9042834479111581,Dolphins
125,infomap,multilevel,vi,0.5170642223491684,Dolphins
126,infomap,multilevel,nmi,0.8621848990517487,Dolphins
128,infomap,multilevel,rand,0.9074563722897937,Dolphins
129,infomap,multilevel,adjusted_rand,0.7997782907855923,Dolphins
130,infomap,multilevel,vi,0.28303214491165196,Dolphins
135,infomap,multilevel,vi,0.40077867508047005,Dolphins
136,infomap,multilevel,nmi,0.8084201355521954,Dolphins
138,infomap,multilevel,rand,0.9317821258593337,Dolphins
140,infomap,multilevel,vi,0.2046665706340267,Dolphins
144,infomap,multilevel,adjusted_rand,0.6569209699456846,Dolphins
145,infomap,multilevel,vi,0.4491379108685738,Dolphins
146,infomap,multilevel,nmi,0.9090402368868528,Dolphins
148,infomap,multilevel,rand,0.9830777366472765,Dolphins
150,infomap,multilevel,vi,0.10127383427700876,Dolphins
154,infomap,multilevel,adjusted_rand,0.8321191847755989,Dolphins
156,infomap,multilevel,nmi,0.9126922624359977,Dolphins
159,infomap,multilevel,adjusted_rand,0.8749987907945611,Dolphins
160,infomap,multilevel,vi,0.48585288217612677,Dolphins
161,infomap,multilevel,nmi,0.7386967323687968,Dolphins
164,infomap,multilevel,adjusted_rand,0.7549239956754101,Dolphins
169,infomap,multilevel,adjusted_rand,0.7062970370843352,Dolphins
176,infomap,multilevel,nmi,0.8165639977360766,Dolphins
188,infomap,multilevel,rand,0.9444738233738764,Dolphins
190,infomap,multilevel,vi,0.35992498025873054,Dolphins
191,infomap,multilevel,nmi,1.0,Dolphins
193,infomap,multilevel,rand,1.0000000000000002,Dolphins
196,infomap,multilevel,nmi,0.8092338011339246,Dolphins
197,infomap,multilevel,split-join,17.0,Dolphins
198,infomap,multilevel,rand,0.9777895293495505,Dolphins
199,infomap,multilevel,adjusted_rand,0.8457457176394014,Dolphins
0,infomap,multilevel,vi,0.2983032981839262,YeastB
1,infomap,multilevel,nmi,0.9024015824515099,YeastB
2,infomap,multilevel,split-join,6.0,YeastB
3,infomap,multilevel,rand,0.8948948948948948,YeastB
4,infomap,multilevel,adjusted_rand,0.7075795970594875,YeastB
5,infomap,multilevel,vi,0.3112812128548117,YeastB
7,infomap,multilevel,split-join,7.0,YeastB
9,infomap,multilevel,adjusted_rand,0.726280917627718,YeastB
14,infomap,multilevel,adjusted_rand,0.6044228992428518,YeastB
17,infomap,multilevel,split-join,10.0,YeastB
21,infomap,multilevel,nmi,0.8985861011268419,YeastB
23,infomap,multilevel,rand,0.9009009009009008,YeastB
29,infomap,multilevel,adjusted_rand,0.6137583852491358,YeastB
33,infomap,multilevel,rand,0.8543543543543543,YeastB
41,infomap,multilevel,nmi,0.8591718613387243,YeastB
50,infomap,multilevel,vi,0.4936601786771275,YeastB
52,infomap,multilevel,split-join,8.0,YeastB
53,infomap,multilevel,rand,0.8888888888888887,YeastB
54,infomap,multilevel,adjusted_rand,0.6322364592858243,YeastB
55,infomap,multilevel,vi,0.4321602666075228,YeastB
60,infomap,multilevel,vi,0.6145392324298387,YeastB
61,infomap,multilevel,nmi,0.8327513022781962,YeastB
69,infomap,multilevel,adjusted_rand,0.5992206770814712,YeastB
72,infomap,multilevel,split-join,9.0,YeastB
76,infomap,multilevel,nmi,0.7870861288329628,YeastB
103,infomap,multilevel,rand,1.0,YeastB
150,infomap,multilevel,vi,0.0,YeastB
156,infomap,multilevel,nmi,1.0,YeastB
164,infomap,multilevel,adjusted_rand,0.6919904004799757,YeastB
180,infomap,multilevel,vi,0.4806822640062425,YeastB
198,infomap,multilevel,rand,0.8603603603603602,YeastB
238,infomap,multilevel,rand,0.8513513513513514,YeastB
241,infomap,multilevel,nmi,0.8290078851551467,YeastB
0,infomap,multilevel,vi,0.19299317741440225,YeastA
1,infomap,multilevel,nmi,0.9472526195362408,YeastA
2,infomap,multilevel,split-join,8.0,YeastA
3,infomap,multilevel,rand,0.9745390693590871,YeastA
4,infomap,multilevel,adjusted_rand,0.8610877118343616,YeastA
10,infomap,multilevel,vi,0.3012684130927332,YeastA
11,infomap,multilevel,nmi,0.9177402551149914,YeastA
13,infomap,multilevel,rand,0.9622475856014048,YeastA
14,infomap,multilevel,adjusted_rand,0.906736614441129,YeastA
17,infomap,multilevel,split-join,6.0,YeastA
40,infomap,multilevel,vi,0.3879826970895648,YeastA
78,infomap,multilevel,rand,0.955223880597015,YeastA
79,infomap,multilevel,adjusted_rand,0.8363533408833527,YeastA
172,infomap,multilevel,split-join,10.0,YeastA
0,infomap,multilevel,vi,1.0677404886236754,Jazz
1,infomap,multilevel,nmi,0.5248695641288365,Jazz
2,infomap,multilevel,split-join,89.0,Jazz
3,infomap,multilevel,rand,0.6602061221350564,Jazz
4,infomap,multilevel,adjusted_rand,0.3248328522889188,Jazz
5,infomap,multilevel,vi,1.0125037692318481,Jazz
6,infomap,multilevel,nmi,0.5310018616295916,Jazz
7,infomap,multilevel,split-join,91.0,Jazz
8,infomap,multilevel,rand,0.6480028713531252,Jazz
9,infomap,multilevel,adjusted_rand,0.3262567985893516,Jazz
10,infomap,multilevel,vi,1.1110341938211294,Jazz
11,infomap,multilevel,nmi,0.5299512720819027,Jazz
12,infomap,multilevel,split-join,92.0,Jazz
13,infomap,multilevel,rand,0.6844588012100703,Jazz
14,infomap,multilevel,adjusted_rand,0.3267079646815549,Jazz
15,infomap,multilevel,vi,1.0529446683550139,Jazz
16,infomap,multilevel,nmi,0.5283786488541042,Jazz
17,infomap,multilevel,split-join,78.0,Jazz
18,infomap,multilevel,rand,0.653796851766395,Jazz
20,infomap,multilevel,vi,0.8437936711703655,Jazz
21,infomap,multilevel,nmi,0.49999525616117274,Jazz
22,infomap,multilevel,split-join,82.0,Jazz
23,infomap,multilevel,rand,0.6564118340768087,Jazz
24,infomap,multilevel,adjusted_rand,0.3348926745763604,Jazz
25,infomap,multilevel,vi,0.992309077112665,Jazz
26,infomap,multilevel,nmi,0.552928436264417,Jazz
27,infomap,multilevel,split-join,94.0,Jazz
28,infomap,multilevel,rand,0.7175819104753118,Jazz
29,infomap,multilevel,adjusted_rand,0.33335752291982196,Jazz
31,infomap,multilevel,nmi,0.5282545724718603,Jazz
33,infomap,multilevel,rand,0.6789724657744964,Jazz
35,infomap,multilevel,vi,0.7914247271541293,Jazz
36,infomap,multilevel,nmi,0.5504611433871279,Jazz
38,infomap,multilevel,rand,0.6558478182843664,Jazz
39,infomap,multilevel,adjusted_rand,0.31826247785412254,Jazz
40,infomap,multilevel,vi,1.1072066128108038,Jazz
41,infomap,multilevel,nmi,0.5009610197973035,Jazz
43,infomap,multilevel,rand,0.6554376249807722,Jazz
44,infomap,multilevel,adjusted_rand,0.310574363619573,Jazz
45,infomap,multilevel,vi,1.0533816580056792,Jazz
46,infomap,multilevel,nmi,0.5286757087281203,Jazz
51,infomap,multilevel,nmi,0.5850912759374425,Jazz
54,infomap,multilevel,adjusted_rand,0.33537829522857276,Jazz
55,infomap,multilevel,vi,1.0642241013081146,Jazz
58,infomap,multilevel,rand,0.6498487412192999,Jazz
60,infomap,multilevel,vi,1.119865560826039,Jazz
61,infomap,multilevel,nmi,0.5474085101809409,Jazz
63,infomap,multilevel,rand,0.6599497513203096,Jazz
64,infomap,multilevel,adjusted_rand,0.38075908120780694,Jazz
65,infomap,multilevel,vi,1.0541305429126662,Jazz
69,infomap,multilevel,adjusted_rand,0.43413933064550164,Jazz
70,infomap,multilevel,vi,1.0133282817119262,Jazz
71,infomap,multilevel,nmi,0.5038030388170763,Jazz
73,infomap,multilevel,rand,0.6607188637645492,Jazz
74,infomap,multilevel,adjusted_rand,0.3223485438251357,Jazz
75,infomap,multilevel,vi,0.8391737585361649,Jazz
76,infomap,multilevel,nmi,0.51775099952966,Jazz
81,infomap,multilevel,nmi,0.5307568992054708,Jazz
82,infomap,multilevel,split-join,83.0,Jazz
83,infomap,multilevel,rand,0.6852279136543098,Jazz
84,infomap,multilevel,adjusted_rand,0.3175709269238063,Jazz
89,infomap,multilevel,adjusted_rand,0.3186902337854754,Jazz
90,infomap,multilevel,vi,0.9918388386591996,Jazz
91,infomap,multilevel,nmi,0.6111543841593658,Jazz
92,infomap,multilevel,split-join,97.0,Jazz
94,infomap,multilevel,adjusted_rand,0.32225186193177807,Jazz
98,infomap,multilevel,rand,0.6854330103061068,Jazz
99,infomap,multilevel,adjusted_rand,0.4329686748407085,Jazz
100,infomap,multilevel,vi,1.0190979752508593,Jazz
102,infomap,multilevel,split-join,76.0,Jazz
103,infomap,multilevel,rand,0.6622570886530279,Jazz
104,infomap,multilevel,adjusted_rand,0.4490004074397409,Jazz
105,infomap,multilevel,vi,1.0625001018566809,Jazz
106,infomap,multilevel,nmi,0.5264360878322621,Jazz
109,infomap,multilevel,adjusted_rand,0.32987363331759817,Jazz
115,infomap,multilevel,vi,1.0683924495146617,Jazz
116,infomap,multilevel,nmi,0.5312851397423245,Jazz
119,infomap,multilevel,adjusted_rand,0.3193211770656447,Jazz
120,infomap,multilevel,vi,1.090482052086693,Jazz
121,infomap,multilevel,nmi,0.5301820223834782,Jazz
125,infomap,multilevel,vi,1.1076839541776242,Jazz
129,infomap,multilevel,adjusted_rand,0.30658325413813636,Jazz
130,infomap,multilevel,vi,0.7919772720452385,Jazz
131,infomap,multilevel,nmi,0.5034829015856241,Jazz
132,infomap,multilevel,split-join,98.0,Jazz
0,infomap,multilevel,vi,1.907484365089811,Copperfield
1,infomap,multilevel,nmi,0.0649059449086746,Copperfield
2,infomap,multilevel,split-join,84.0,Copperfield
3,infomap,multilevel,rand,0.1998069498069497,Copperfield
4,infomap,multilevel,adjusted_rand,0.00435599185618915,Copperfield
5,infomap,multilevel,vi,1.7214332703923774,Copperfield
6,infomap,multilevel,nmi,0.12693010731132146,Copperfield
7,infomap,multilevel,split-join,88.0,Copperfield
8,infomap,multilevel,rand,0.20028957528957533,Copperfield
9,infomap,multilevel,adjusted_rand,0.010667947952792417,Copperfield
10,infomap,multilevel,vi,2.0410210057113107,Copperfield
11,infomap,multilevel,nmi,0.06453524304535184,Copperfield
13,infomap,multilevel,rand,0.23857786357786354,Copperfield
14,infomap,multilevel,adjusted_rand,0.008872882874385108,Copperfield
15,infomap,multilevel,vi,1.8845690712336818,Copperfield
16,infomap,multilevel,nmi,0.12510881265069929,Copperfield
17,infomap,multilevel,split-join,86.0,Copperfield
18,infomap,multilevel,rand,0.18275418275418273,Copperfield
19,infomap,multilevel,adjusted_rand,0.004186320533459371,Copperfield
20,infomap,multilevel,vi,1.9369532729441248,Copperfield
21,infomap,multilevel,nmi,0.06244282026544143,Copperfield
23,infomap,multilevel,rand,0.22635135135135143,Copperfield
24,infomap,multilevel,adjusted_rand,0.00208196056253752,Copperfield
25,infomap,multilevel,vi,2.0189364568749917,Copperfield
26,infomap,multilevel,nmi,0.04588531497293837,Copperfield
28,infomap,multilevel,rand,0.2062419562419562,Copperfield
29,infomap,multilevel,adjusted_rand,0.010857416143495321,Copperfield
30,infomap,multilevel,vi,1.733156464391913,Copperfield
31,infomap,multilevel,nmi,0.055993175268954164,Copperfield
32,infomap,multilevel,split-join,79.0,Copperfield
33,infomap,multilevel,rand,0.19031531531531534,Copperfield
34,infomap,multilevel,adjusted_rand,0.008961757582581064,Copperfield
35,infomap,multilevel,vi,2.0566574848849095,Copperfield
36,infomap,multilevel,nmi,0.1281639081189052,Copperfield
37,infomap,multilevel,split-join,85.0,Copperfield
38,infomap,multilevel,rand,0.1772844272844274,Copperfield
39,infomap,multilevel,adjusted_rand,0.014339318422971354,Copperfield
40,infomap,multilevel,vi,2.0223265040293157,Copperfield
41,infomap,multilevel,nmi,0.0637629644607636,Copperfield
42,infomap,multilevel,split-join,92.0,Copperfield
43,infomap,multilevel,rand,0.20254182754182762,Copperfield
44,infomap,multilevel,adjusted_rand,0.0010683810419390921,Copperfield
45,infomap,multilevel,vi,1.7729079523630082,Copperfield
46,infomap,multilevel,nmi,0.06432974997199405,Copperfield
47,infomap,multilevel,split-join,87.0,Copperfield
48,infomap,multilevel,rand,0.21669884169884168,Copperfield
49,infomap,multilevel,adjusted_rand,0.004023376676538201,Copperfield
50,infomap,multilevel,vi,1.7860682656642195,Copperfield
51,infomap,multilevel,nmi,0.06675217858773434,Copperfield
52,infomap,multilevel,split-join,89.0,Copperfield
53,infomap,multilevel,rand,0.20736808236808235,Copperfield
54,infomap,multilevel,adjusted_rand,0.007629584911432434,Copperfield
55,infomap,multilevel,vi,1.7437650873997241,Copperfield
56,infomap,multilevel,nmi,0.040212939355176454,Copperfield
58,infomap,multilevel,rand,0.17712355212355207,Copperfield
59,infomap,multilevel,adjusted_rand,0.000839403067539964,Copperfield
60,infomap,multilevel,vi,1.7787955930358965,Copperfield
61,infomap,multilevel,nmi,0.12850281793305884,Copperfield
63,infomap,multilevel,rand,0.20012870012870018,Copperfield
64,infomap,multilevel,adjusted_rand,0.02136559439692565,Copperfield
65,infomap,multilevel,vi,1.7924254943671796,Copperfield
66,infomap,multilevel,nmi,0.04375446794962459,Copperfield
67,infomap,multilevel,split-join,90.0,Copperfield
68,infomap,multilevel,rand,0.23214285714285707,Copperfield
69,infomap,multilevel,adjusted_rand,0.0029701833712082763,Copperfield
70,infomap,multilevel,vi,1.9107602543418925,Copperfield
71,infomap,multilevel,nmi,0.057208872062634794,Copperfield
73,infomap,multilevel,rand,0.17648005148005153,Copperfield
74,infomap,multilevel,adjusted_rand,0.008203506758094404,Copperfield
75,infomap,multilevel,vi,1.9065637752791726,Copperfield
76,infomap,multilevel,nmi,0.04973929695071732,Copperfield
78,infomap,multilevel,rand,0.2054375804375804,Copperfield
79,infomap,multilevel,adjusted_rand,0.013087146030186155,Copperfield
80,infomap,multilevel,vi,1.756038381819391,Copperfield
81,infomap,multilevel,nmi,0.05948864005936502,Copperfield
82,infomap,multilevel,split-join,91.0,Copperfield
83,infomap,multilevel,rand,0.18806306306306314,Copperfield
84,infomap,multilevel,adjusted_rand,-0.0075085115659754495,Copperfield
85,infomap,multilevel,vi,1.5765712729380272,Copperfield
86,infomap,multilevel,nmi,0.06179813813202651,Copperfield
88,infomap,multilevel,rand,0.18548906048906047,Copperfield
89,infomap,multilevel,adjusted_rand,0.00028655280864574545,Copperfield
90,infomap,multilevel,vi,1.8622102129395128,Copperfield
91,infomap,multilevel,nmi,0.07249673440834296,Copperfield
93,infomap,multilevel,rand,0.1837194337194337,Copperfield
94,infomap,multilevel,adjusted_rand,-0.002187022446720023,Copperfield
95,infomap,multilevel,vi,1.9257317673941887,Copperfield
96,infomap,multilevel,nmi,0.045967237335493016,Copperfield
98,infomap,multilevel,rand,0.22152509652509667,Copperfield
99,infomap,multilevel,adjusted_rand,0.0028588219127617456,Copperfield
100,infomap,multilevel,vi,1.7200201911275061,Copperfield
101,infomap,multilevel,nmi,0.06793431369833702,Copperfield
103,infomap,multilevel,rand,0.19481981981981975,Copperfield
104,infomap,multilevel,adjusted_rand,0.008496553922515596,Copperfield
105,infomap,multilevel,vi,1.790629445386341,Copperfield
106,infomap,multilevel,nmi,0.05642585986170233,Copperfield
108,infomap,multilevel,rand,0.20785070785070778,Copperfield
109,infomap,multilevel,adjusted_rand,0.0008979484318829226,Copperfield
110,infomap,multilevel,vi,1.8854766341586235,Copperfield
111,infomap,multilevel,nmi,0.06539113253110831,Copperfield
113,infomap,multilevel,rand,0.2284427284427285,Copperfield
114,infomap,multilevel,adjusted_rand,0.013007088814573266,Copperfield
115,infomap,multilevel,vi,1.8009892902912232,Copperfield
116,infomap,multilevel,nmi,0.05775304612924093,Copperfield
117,infomap,multilevel,split-join,93.0,Copperfield
118,infomap,multilevel,rand,0.19594594594594603,Copperfield
119,infomap,multilevel,adjusted_rand,0.006057239243899447,Copperfield
120,infomap,multilevel,vi,1.9020564903705512,Copperfield
121,infomap,multilevel,nmi,0.057991662917614734,Copperfield
123,infomap,multilevel,rand,0.17229729729729734,Copperfield
124,infomap,multilevel,adjusted_rand,0.0092514651145164,Copperfield
125,infomap,multilevel,vi,1.9254840890147724,Copperfield
126,infomap,multilevel,nmi,0.05384707945766625,Copperfield
128,infomap,multilevel,rand,0.18613256113256124,Copperfield
129,infomap,multilevel,adjusted_rand,-0.0007591509197758612,Copperfield
130,infomap,multilevel,vi,2.041981907271528,Copperfield
131,infomap,multilevel,nmi,0.05828125214576365,Copperfield
133,infomap,multilevel,rand,0.18034105534105527,Copperfield
134,infomap,multilevel,adjusted_rand,0.012481064502253583,Copperfield
0,infomap,multilevel,vi,1.2504846194391477,Bsubtilis
1,infomap,multilevel,nmi,0.7902249223930614,Bsubtilis
2,infomap,multilevel,split-join,111.0,Bsubtilis
3,infomap,multilevel,rand,0.9327924896896026,Bsubtilis
4,infomap,multilevel,adjusted_rand,0.6543642890944753,Bsubtilis
5,infomap,multilevel,vi,0.9644992471016098,Bsubtilis
6,infomap,multilevel,nmi,0.8112783704981711,Bsubtilis
7,infomap,multilevel,split-join,110.0,Bsubtilis
8,infomap,multilevel,rand,0.9359941393531583,Bsubtilis
9,infomap,multilevel,adjusted_rand,0.7294570432298041,Bsubtilis
10,infomap,multilevel,vi,1.0423910363535311,Bsubtilis
11,infomap,multilevel,nmi,0.780925472997948,Bsubtilis
12,infomap,multilevel,split-join,117.0,Bsubtilis
13,infomap,multilevel,rand,0.9350987627523333,Bsubtilis
14,infomap,multilevel,adjusted_rand,0.7951660212352291,Bsubtilis
15,infomap,multilevel,vi,1.0347484157429836,Bsubtilis
16,infomap,multilevel,nmi,0.759298426240652,Bsubtilis
17,infomap,multilevel,split-join,116.0,Bsubtilis
18,infomap,multilevel,rand,0.9341219882787064,Bsubtilis
19,infomap,multilevel,adjusted_rand,0.7241774573915958,Bsubtilis
20,infomap,multilevel,vi,0.9872532271364429,Bsubtilis
21,infomap,multilevel,nmi,0.7919649534856938,Bsubtilis
22,infomap,multilevel,split-join,113.0,Bsubtilis
23,infomap,multilevel,rand,0.9322498372042544,Bsubtilis
24,infomap,multilevel,adjusted_rand,0.7346065804141468,Bsubtilis
25,infomap,multilevel,vi,1.031666793793065,Bsubtilis
26,infomap,multilevel,nmi,0.7852540180091246,Bsubtilis
28,infomap,multilevel,rand,0.9311102669850229,Bsubtilis
29,infomap,multilevel,adjusted_rand,0.7209601033649391,Bsubtilis
30,infomap,multilevel,vi,0.9730797873255916,Bsubtilis
31,infomap,multilevel,nmi,0.788038340692381,Bsubtilis
33,infomap,multilevel,rand,0.9393857173865856,Bsubtilis
34,infomap,multilevel,adjusted_rand,0.720375029252279,Bsubtilis
35,infomap,multilevel,vi,1.062359020394378,Bsubtilis
36,infomap,multilevel,nmi,0.7955610973108184,Bsubtilis
37,infomap,multilevel,split-join,95.0,Bsubtilis
38,infomap,multilevel,rand,0.9325211634469287,Bsubtilis
39,infomap,multilevel,adjusted_rand,0.7620008682508951,Bsubtilis
40,infomap,multilevel,vi,0.8652550124261333,Bsubtilis
41,infomap,multilevel,nmi,0.7948826744635872,Bsubtilis
43,infomap,multilevel,rand,0.9393585847623183,Bsubtilis
44,infomap,multilevel,adjusted_rand,0.7110167659236161,Bsubtilis
45,infomap,multilevel,vi,0.8033136056343011,Bsubtilis
46,infomap,multilevel,nmi,0.7435395555709527,Bsubtilis
47,infomap,multilevel,split-join,115.0,Bsubtilis
48,infomap,multilevel,rand,0.9315986542218363,Bsubtilis
49,infomap,multilevel,adjusted_rand,0.7280738359730524,Bsubtilis
50,infomap,multilevel,vi,0.9407709818243779,Bsubtilis
